,src,dest
502,/wiki/Anthropology,/wiki/Morton_Fried
503,/wiki/Anthropology,/wiki/Ernest_Gellner
504,/wiki/Anthropology,/wiki/Lesley_Gill
505,/wiki/Anthropology,/wiki/Ulf_Hannerz
506,/wiki/Anthropology,/wiki/Thomas_Blom_Hansen
507,/wiki/Anthropology,/wiki/Ted_C._Lewellen
508,/wiki/Anthropology,/wiki/Edmund_Leach
509,/wiki/Anthropology,/wiki/Elizabeth_Mertz
510,/wiki/Anthropology,/wiki/Sally_Falk_Moore
511,/wiki/Anthropology,/wiki/Rodney_Needham
512,/wiki/Anthropology,/wiki/James_C._Scott
513,/wiki/Anthropology,/wiki/Elman_Service
514,/wiki/Anthropology,/wiki/Aidan_Southall
515,/wiki/Anthropology,/wiki/Jonathan_Spencer
516,/wiki/Anthropology,/wiki/Bjorn_Thomassen
517,/wiki/Anthropology,/wiki/Douglas_R._White
518,/wiki/Anthropology,/wiki/Form_of_government
519,/wiki/Anthropology,/wiki/Political_organization
520,/wiki/Anthropology,/wiki/Legal_pluralism
521,/wiki/Anthropology,"/wiki/Anthropology#Anthropology_of_nature,_science_&_technology"
522,/wiki/Anthropology,/wiki/Ecogovernmentality
523,/wiki/Anthropology,/wiki/Nature%E2%80%93culture_divide
524,/wiki/Anthropology,/wiki/Cultural_ecology
525,/wiki/Anthropology,/wiki/Political_ecology
526,/wiki/Anthropology,"/wiki/Science,_technology_and_society"
527,/wiki/Anthropology,/wiki/Gabriella_Coleman
528,/wiki/Anthropology,/wiki/Roy_Ellen
529,/wiki/Anthropology,/wiki/Donna_Haraway
530,/wiki/Anthropology,/wiki/Mizuko_Ito
531,/wiki/Anthropology,/wiki/Daniel_Miller_(anthropologist)
532,/wiki/Anthropology,/wiki/Mike_Wesch
533,/wiki/Anthropology,/wiki/Leslie_White
534,/wiki/Anthropology,/wiki/Science_and_technology_studies
535,/wiki/Anthropology,/wiki/Society_for_the_Social_Studies_of_Science
536,/wiki/Anthropology,/wiki/Cyborg_Manifesto
537,/wiki/Anthropology,/wiki/Technology
538,/wiki/Anthropology,/wiki/Cultural_adaptation
539,/wiki/Anthropology,/wiki/Biophysical_environment
540,/wiki/Anthropology,/wiki/Beliefs
541,/wiki/Anthropology,/wiki/Historical_anthropology
542,/wiki/Anthropology,/wiki/Indigenous_peoples
543,/wiki/Anthropology,/wiki/Folklore
544,/wiki/Anthropology,/wiki/Afterlife
545,/wiki/Anthropology,/wiki/Animism
546,/wiki/Anthropology,/wiki/Augur
547,/wiki/Anthropology,/wiki/Augury
548,/wiki/Anthropology,/wiki/Communitas
549,/wiki/Anthropology,/wiki/Comparative_religion
550,/wiki/Anthropology,/wiki/Divination
551,/wiki/Anthropology,/wiki/Greek_divination
552,/wiki/Anthropology,/wiki/Methods_of_divination
553,/wiki/Anthropology,/wiki/Divine_language
554,/wiki/Anthropology,/wiki/Evolutionary_origin_of_religions
555,/wiki/Anthropology,/wiki/Fetishism
556,/wiki/Anthropology,/wiki/Great_Spirit
557,/wiki/Anthropology,/wiki/Haruspex
558,/wiki/Anthropology,/wiki/Henotheism
559,/wiki/Anthropology,/wiki/Initiation
560,/wiki/Anthropology,/wiki/Liminality
561,/wiki/Anthropology,/wiki/Magic_(supernatural)
562,/wiki/Anthropology,/wiki/Apotropaic_magic
563,/wiki/Anthropology,/wiki/Mana
564,/wiki/Anthropology,/wiki/Monotheism
565,/wiki/Anthropology,/wiki/Necromancy
566,/wiki/Anthropology,/wiki/Nympholepsy
567,/wiki/Anthropology,/wiki/Oracle
568,/wiki/Anthropology,/wiki/Ornithomancy
569,/wiki/Anthropology,/wiki/Polytheism
570,/wiki/Anthropology,/wiki/Pythia
571,/wiki/Anthropology,/wiki/Rite_of_passage
572,/wiki/Anthropology,/wiki/Revitalization_movement
573,/wiki/Anthropology,/wiki/Sacred_dance
574,/wiki/Anthropology,/wiki/Sacred_language
575,/wiki/Anthropology,/wiki/Sacred%E2%80%93profane_dichotomy
576,/wiki/Anthropology,/wiki/Shamanism
577,/wiki/Anthropology,/wiki/Soul_dualism
578,/wiki/Anthropology,/wiki/Superstition
579,/wiki/Anthropology,/wiki/Theories_about_religions
580,/wiki/Anthropology,/wiki/Totem
581,/wiki/Anthropology,/wiki/Transtheism
582,/wiki/Anthropology,/wiki/Veneration_of_the_dead
583,/wiki/Anthropology,/wiki/Coral_Gardens_and_Their_Magic
584,/wiki/Anthropology,"/wiki/Trait%C3%A9_sur_les_apparitions_des_esprits_et_sur_les_vampires_ou_les_revenans_de_Hongrie,_de_Moravie,_%26c."
585,/wiki/Anthropology,/wiki/Enchanted_Feminism
586,/wiki/Anthropology,/wiki/Angakkuq
587,/wiki/Anthropology,/wiki/Babaylan
588,/wiki/Anthropology,/wiki/Bobohizan
589,/wiki/Anthropology,/wiki/Bomoh
590,/wiki/Anthropology,/wiki/Bora_(Australian)
591,/wiki/Anthropology,/wiki/Dukun
592,/wiki/Anthropology,/wiki/Miko
593,/wiki/Anthropology,/wiki/Jh%C4%81kri
594,/wiki/Anthropology,/wiki/Pawang
595,/wiki/Anthropology,/wiki/Slametan
596,/wiki/Anthropology,/wiki/Wu_(shaman)
597,/wiki/Anthropology,/wiki/Ghost_Dance
598,/wiki/Anthropology,/wiki/Handsome_Lake
599,/wiki/Anthropology,/wiki/The_Elementary_Forms_of_the_Religious_Life
600,/wiki/Anthropology,/wiki/Purity_and_Danger
601,/wiki/Anthropology,/wiki/Myth_and_ritual
602,/wiki/Anthropology,/wiki/Archaeology_of_religion_and_ritual
603,/wiki/Anthropology,/wiki/Ceremonial_pole
604,/wiki/Anthropology,/wiki/Antoine_Augustin_Calmet
605,/wiki/Anthropology,/wiki/Akbar_Ahmed
606,/wiki/Anthropology,/wiki/Talal_Asad
607,/wiki/Anthropology,/wiki/Joseph_Campbell
608,/wiki/Anthropology,/wiki/Mary_Douglas
609,/wiki/Anthropology,/wiki/%C3%89mile_Durkheim
610,/wiki/Anthropology,/wiki/Arnold_van_Gennep
611,/wiki/Anthropology,/wiki/James_George_Frazer
612,/wiki/Anthropology,/wiki/Robin_W._G._Horton
613,/wiki/Anthropology,/wiki/Robert_Ranulph_Marett
614,/wiki/Anthropology,/wiki/Roy_Rappaport
615,/wiki/Anthropology,/wiki/Saba_Mahmood
616,/wiki/Anthropology,/wiki/Stanley_Jeyaraja_Tambiah
617,/wiki/Anthropology,/wiki/Victor_Turner
618,/wiki/Anthropology,/wiki/Daniel_Martin_Varisco
619,/wiki/Anthropology,/wiki/Anthony_F._C._Wallace
620,/wiki/Anthropology,/wiki/Anthropological_Perspectives_on_Religion
621,/wiki/Anthropology,/wiki/The_Folklore_Society
622,/wiki/Anthropology,/wiki/The_Hibbert_Journal
623,/wiki/Anthropology,/wiki/The_Journal_of_Religion
624,/wiki/Anthropology,/wiki/Oceania_(journal)
625,/wiki/Anthropology,/wiki/List_of_religions_and_spiritual_traditions
626,/wiki/Anthropology,/wiki/Ethnic_religion
627,/wiki/Anthropology,/wiki/Folk_religion
628,/wiki/Anthropology,/wiki/Afro-American_religion
629,/wiki/Anthropology,/wiki/Alaska_Native_religion
630,/wiki/Anthropology,/wiki/Anito
631,/wiki/Anthropology,/wiki/Atua
632,/wiki/Anthropology,/wiki/Mongolian_shamanism
633,/wiki/Anthropology,/wiki/Chinese_folk_religion
634,/wiki/Anthropology,/wiki/Hanitu
635,/wiki/Anthropology,/wiki/Hausa_animism
636,/wiki/Anthropology,/wiki/Kejaw%C3%A8n
637,/wiki/Anthropology,/wiki/Native_American_religion
638,/wiki/Anthropology,/wiki/Noaidi
639,/wiki/Anthropology,/wiki/Korean_shamanism
640,/wiki/Anthropology,/wiki/Shamanism_in_Siberia
641,/wiki/Anthropology,/wiki/Shinto
642,/wiki/Anthropology,/wiki/Traditional_African_religions
643,/wiki/Anthropology,/wiki/Buddhism
644,/wiki/Anthropology,/wiki/Mahayana
645,/wiki/Anthropology,/wiki/Nichiren_Buddhism
646,/wiki/Anthropology,/wiki/Pure_Land_Buddhism
647,/wiki/Anthropology,/wiki/Shingon_Buddhism
648,/wiki/Anthropology,/wiki/Theravada
649,/wiki/Anthropology,/wiki/Tiantai
650,/wiki/Anthropology,/wiki/Tibetan_Buddhism
651,/wiki/Anthropology,/wiki/Vajrayana
652,/wiki/Anthropology,/wiki/Zen
653,/wiki/Anthropology,/wiki/Christianity
654,/wiki/Anthropology,/wiki/Adventism
655,/wiki/Anthropology,/wiki/Anglicanism
656,/wiki/Anthropology,/wiki/Armenian_Apostolic_Church
657,/wiki/Anthropology,/wiki/Baptists
658,/wiki/Anthropology,/wiki/Calvinism
659,/wiki/Anthropology,/wiki/Catholic_Church
660,/wiki/Anthropology,/wiki/Coptic_Orthodox_Church_of_Alexandria
661,/wiki/Anthropology,/wiki/Eastern_Orthodox_Church
662,/wiki/Anthropology,/wiki/Ethiopian_Orthodox_Tewahedo_Church
663,/wiki/Anthropology,/wiki/Greek_Orthodox_Church
664,/wiki/Anthropology,/wiki/Lutheranism
665,/wiki/Anthropology,/wiki/Methodism
666,/wiki/Anthropology,/wiki/Nestorianism
667,/wiki/Anthropology,/wiki/Oriental_Orthodoxy
668,/wiki/Anthropology,/wiki/Pentecostalism
669,/wiki/Anthropology,/wiki/Protestantism
670,/wiki/Anthropology,/wiki/Quakers
671,/wiki/Anthropology,/wiki/Russian_Orthodox_Church
672,/wiki/Anthropology,/wiki/Hinduism
673,/wiki/Anthropology,/wiki/Hindu_denominations
674,/wiki/Anthropology,/wiki/Shaivism
675,/wiki/Anthropology,/wiki/Shaktism
676,/wiki/Anthropology,/wiki/Smartism
677,/wiki/Anthropology,/wiki/Vaishnavism
678,/wiki/Anthropology,/wiki/Islam
679,/wiki/Anthropology,/wiki/Ahmadiyya
680,/wiki/Anthropology,/wiki/Ibadi
681,/wiki/Anthropology,/wiki/Mahdavia
682,/wiki/Anthropology,/wiki/Non-denominational_Muslim
683,/wiki/Anthropology,/wiki/Quranism
684,/wiki/Anthropology,/wiki/Shia_Islam
685,/wiki/Anthropology,/wiki/Sufism
686,/wiki/Anthropology,/wiki/Sunni_Islam
687,/wiki/Anthropology,/wiki/Yazd%C3%A2nism
688,/wiki/Anthropology,/wiki/Judaism
689,/wiki/Anthropology,/wiki/Conservative_Judaism
690,/wiki/Anthropology,/wiki/Hasidic_Judaism
691,/wiki/Anthropology,/wiki/Karaite_Judaism
692,/wiki/Anthropology,/wiki/Orthodox_Judaism
693,/wiki/Anthropology,/wiki/Reform_Judaism
694,/wiki/Anthropology,/wiki/Jainism
695,/wiki/Anthropology,/wiki/Sikhism
696,/wiki/Anthropology,/wiki/Magical_thinking
697,/wiki/Anthropology,/wiki/Community
698,/wiki/Anthropology,/wiki/Urbanization
699,/wiki/Anthropology,/wiki/Neoliberalism
700,/wiki/Anthropology,/wiki/Agoraphobic
701,/wiki/Anthropology,/wiki/Western_World
702,/wiki/Anthropology,/wiki/Third_World
703,/wiki/Anthropology,"/wiki/Anthropology#Focus_on_the_""other_cultures"""
704,/wiki/Anthropology,/wiki/Archaeological
705,/wiki/Anthropology,/wiki/Interdisciplinary
706,/wiki/Anthropology,/wiki/Ethology
707,/wiki/Anthropology,/wiki/Veterinary_medicine
708,/wiki/Anthropology,/wiki/Zoology
709,/wiki/Anthropology,/wiki/Scientific
710,/wiki/Anthropology,/wiki/Race_(classification_of_human_beings)
711,/wiki/Anthropology,/wiki/Typology_(anthropology)
712,/wiki/Anthropology,/wiki/Human_evolution
713,/wiki/Anthropology,/wiki/Human_physiology
714,/wiki/Anthropology,/wiki/Human_behaviour
715,/wiki/Anthropology,/wiki/Hominins
716,/wiki/Anthropology,/wiki/Primate
717,/wiki/Anthropology,/wiki/Human_development_(biology)
718,/wiki/Anthropology,/wiki/Behavioral_ecology
719,/wiki/Anthropology,/wiki/Genetics
720,/wiki/Anthropology,/wiki/Physical_anthropology
721,/wiki/Anthropology,/wiki/Osteology
722,/wiki/Anthropology,/wiki/Decomposition
723,/wiki/Anthropology,/wiki/Palaeoanthropology
724,/wiki/Anthropology,/wiki/Homo_luzonensis
725,/wiki/Anthropology,/wiki/Callao_Cave
726,/wiki/Anthropology,/wiki/Paleontology
727,/wiki/Anthropology,/wiki/Fossil
728,/wiki/Anthropology,/wiki/Hominidae
729,/wiki/Anthropology,/wiki/Petrifaction
730,/wiki/Anthropology,/wiki/Enamel_fracture
731,/wiki/Anthropology,/wiki/Tooth_decay
732,/wiki/Anthropology,/wiki/Tooth
733,/wiki/Anthropology,/wiki/European_Association_of_Social_Anthropologists
734,/wiki/Anthropology,/wiki/Geology
735,/wiki/Anthropology,/wiki/Physics
736,/wiki/Anthropology,/wiki/Anatomy
737,/wiki/Anthropology,/wiki/Music_theory
738,/wiki/Anthropology,/wiki/Art_history
739,/wiki/Anthropology,/wiki/AIBR._Asociaci%C3%B3n_de_Antrop%C3%B3logos_Iberoamericanos_en_Red
740,/wiki/Anthropology,/wiki/Moving_Anthropology_Student_Network
741,/wiki/Anthropology,/wiki/Center_for_World_Indigenous_Studies
742,/wiki/Anthropology,/wiki/Max_Planck_Institute_for_Evolutionary_Anthropology
743,/wiki/Anthropology,/wiki/Network_of_Concerned_Anthropologists
744,/wiki/Anthropology,/wiki/N.N._Miklukho-Maklai_Institute_of_Ethnology_and_Anthropology
745,/wiki/Anthropology,/wiki/Royal_Anthropological_Institute_of_Great_Britain_and_Ireland
746,/wiki/Anthropology,/wiki/Society_for_anthropological_sciences
747,/wiki/Anthropology,/wiki/Society_for_Applied_Anthropology
748,/wiki/Anthropology,/wiki/USC_Center_for_Visual_Anthropology
749,/wiki/Anthropology,/wiki/Ahistoricism
750,/wiki/Anthropology,/wiki/Herbert_S._Lewis
751,/wiki/Anthropology,/wiki/Scientific_objectivity
752,/wiki/Anthropology,/wiki/Genocide
753,/wiki/Anthropology,/wiki/Infanticide
754,/wiki/Anthropology,/wiki/Racism
755,/wiki/Anthropology,/wiki/Mutilation
756,/wiki/Anthropology,/wiki/Circumcision
757,/wiki/Anthropology,/wiki/Subincision
758,/wiki/Anthropology,/wiki/Torture
759,/wiki/Anthropology,/wiki/Acculturation
760,/wiki/Anthropology,/wiki/Axis_Powers
761,/wiki/Anthropology,/wiki/Office_of_Strategic_Services
762,/wiki/Anthropology,/wiki/Office_of_War_Information
763,/wiki/Anthropology,/wiki/David_Price_(anthropologist)
764,/wiki/Anthropology,/wiki/State_(polity)
765,/wiki/Anthropology,/wiki/Association_of_Social_Anthropologists_of_the_UK_and_Commonwealth
766,/wiki/Anthropology,/wiki/The_Christian_Science_Monitor
767,/wiki/Anthropology,/wiki/War_in_Afghanistan_(2001%E2%80%93present)
768,/wiki/Anthropology,/wiki/Human_Terrain_System
769,/wiki/Anthropology,/wiki/US_military_in_Iraq
770,/wiki/Anthropology,/wiki/WWII
771,/wiki/Anthropology,/wiki/Paleolithic
772,/wiki/Anthropology,/wiki/Neolithic
773,/wiki/Anthropology,/wiki/Olduwan
774,/wiki/Anthropology,/wiki/Mousterian
775,/wiki/Anthropology,/wiki/Levallois_technique
776,/wiki/Anthropology,/wiki/Culture_regions
777,/wiki/Anthropology,/wiki/Comparative_method
778,/wiki/Anthropology,/wiki/Fossil_collecting
779,/wiki/Anthropology,/wiki/Exploration
780,/wiki/Anthropology,/wiki/Philology
781,/wiki/Anthropology,/wiki/Etymology
782,/wiki/Anthropology,/wiki/Religious_studies
783,/wiki/Anthropology,/wiki/Sociologist
784,/wiki/Anthropology,/wiki/Terrain_(journal)
785,/wiki/Anthropology,/wiki/Marc_Aug%C3%A9
786,/wiki/Anthropology,/wiki/%C3%89cole_des_hautes_%C3%A9tudes_en_sciences_sociales
787,/wiki/Anthropology,/wiki/Anthropological_science_fiction
788,/wiki/Anthropology,/wiki/Christian_anthropology
789,/wiki/Anthropology,/wiki/Engaged_theory
790,/wiki/Anthropology,/wiki/Ethnobiology
791,/wiki/Anthropology,/wiki/Human_ethology
792,/wiki/Anthropology,/wiki/Human_Relations_Area_Files
793,/wiki/Anthropology,/wiki/Intangible_cultural_heritage
794,/wiki/Anthropology,/wiki/Memetics
795,/wiki/Anthropology,/wiki/Origins_of_society
796,/wiki/Anthropology,/wiki/Philosophical_anthropology
797,/wiki/Anthropology,/wiki/Prehistoric_medicine
798,/wiki/Anthropology,/wiki/Qualitative_research
799,/wiki/Anthropology,/wiki/List_of_anthropologists
800,/wiki/Anthropology,/wiki/Richard_Harvey_(astrologer)
801,/wiki/Anthropology,/wiki/Brutus_of_Britain
802,/wiki/Anthropology,/wiki/History_of_Britain
803,/wiki/Anthropology,/wiki/John_Kersey
804,/wiki/Anthropology,/wiki/The_New_World_of_English_Words
805,/wiki/Anthropology,/wiki/Animal_studies
806,/wiki/Anthropology,/wiki/Animal_testing
807,/wiki/Anthropology,/wiki/Caspar_Bartholin_the_Younger
808,/wiki/Anthropology,/wiki/Thomas_Bartholin
809,/wiki/Anthropology,/wiki/Tim_Ingold
810,/wiki/Anthropology,/wiki/Wayback_Machine
811,/wiki/Anthropology,/wiki/Altamira_Press
812,/wiki/Anthropology,/wiki/George_Peter_Murdock
813,/wiki/Anthropology,/wiki/University_of_Toronto
814,/wiki/Anthropology,/wiki/Ernst_Cassirer
815,/wiki/Anthropology,/wiki/American_Anthropologist
816,/wiki/Anthropology,/wiki/Cultural_Anthropology_(journal)
817,/wiki/Anthropology,/wiki/Anthropological_Index_Online
818,/wiki/Anthropology,/wiki/Outline_of_social_science
819,/wiki/Anthropology,/wiki/History_of_the_social_sciences
820,/wiki/Anthropology,/wiki/Index_of_sociology_articles
821,/wiki/Anthropology,/wiki/Economics
822,/wiki/Anthropology,/wiki/Microeconomics
823,/wiki/Anthropology,/wiki/Macroeconomics
824,/wiki/Anthropology,/wiki/Econometrics
825,/wiki/Anthropology,/wiki/Mathematical_economics
826,/wiki/Anthropology,/wiki/Cultural_history
827,/wiki/Anthropology,/wiki/Auxiliary_sciences_of_history
828,/wiki/Anthropology,/wiki/Economic_history
829,/wiki/Anthropology,/wiki/Human_history
830,/wiki/Anthropology,/wiki/Military_history
831,/wiki/Anthropology,/wiki/Political_history
832,/wiki/Anthropology,/wiki/Social_history
833,/wiki/Anthropology,/wiki/Law
834,/wiki/Anthropology,/wiki/Jurisprudence
835,/wiki/Anthropology,/wiki/Legal_history
836,/wiki/Anthropology,/wiki/List_of_national_legal_systems
837,/wiki/Anthropology,/wiki/Public_law
838,/wiki/Anthropology,/wiki/Private_law
839,/wiki/Anthropology,/wiki/Political_science
840,/wiki/Anthropology,/wiki/International_relations
841,/wiki/Anthropology,/wiki/Comparative_politics
842,/wiki/Anthropology,/wiki/Political_philosophy
843,/wiki/Anthropology,/wiki/Public_policy
844,/wiki/Anthropology,/wiki/Abnormal_psychology
845,/wiki/Anthropology,/wiki/Cognitive_psychology
846,/wiki/Anthropology,/wiki/Developmental_psychology
847,/wiki/Anthropology,/wiki/Personality_psychology
848,/wiki/Anthropology,/wiki/Social_psychology
849,/wiki/Anthropology,/wiki/Criminology
850,/wiki/Anthropology,/wiki/Demography
851,/wiki/Anthropology,/wiki/Sociology_of_the_Internet
852,/wiki/Anthropology,/wiki/Rural_sociology
853,/wiki/Anthropology,/wiki/Urban_sociology
854,/wiki/Anthropology,/wiki/Business_administration
855,/wiki/Anthropology,/wiki/Public_administration
856,/wiki/Anthropology,/wiki/Area_studies
857,/wiki/Anthropology,/wiki/Business_studies
858,/wiki/Anthropology,/wiki/Communication_studies
859,/wiki/Anthropology,/wiki/Community_studies
860,/wiki/Anthropology,/wiki/Cultural_studies
861,/wiki/Anthropology,/wiki/Development_studies
862,/wiki/Anthropology,/wiki/Education
863,/wiki/Anthropology,/wiki/Environmental_social_science
864,/wiki/Anthropology,/wiki/Environmental_studies
865,/wiki/Anthropology,/wiki/Food_studies
866,/wiki/Anthropology,/wiki/Gender_studies
867,/wiki/Anthropology,/wiki/History_of_technology
868,/wiki/Anthropology,/wiki/Human_ecology
869,/wiki/Anthropology,/wiki/Information_science
870,/wiki/Anthropology,/wiki/International_studies
871,/wiki/Anthropology,/wiki/Media_studies
872,/wiki/Anthropology,/wiki/Philosophy_of_science
873,/wiki/Anthropology,/wiki/Philosophy_and_economics
874,/wiki/Anthropology,/wiki/Philosophy_of_history
875,/wiki/Anthropology,/wiki/Philosophy_of_psychology
876,/wiki/Anthropology,/wiki/Philosophy_of_social_science
877,/wiki/Anthropology,/wiki/Land-use_planning
878,/wiki/Anthropology,/wiki/Regional_planning
879,/wiki/Anthropology,/wiki/Urban_planning
880,/wiki/Anthropology,/wiki/Political_economy
881,/wiki/Anthropology,/wiki/Public_health
882,/wiki/Anthropology,/wiki/Regional_science
883,/wiki/Anthropology,/wiki/Science_studies
884,/wiki/Anthropology,/wiki/History_of_science
885,/wiki/Anthropology,/wiki/Quantum_social_science
886,/wiki/Anthropology,/wiki/Social_work
887,/wiki/Anthropology,/wiki/Vegan_studies
888,/wiki/Anthropology,/wiki/List_of_social_science_journals
889,/wiki/Anthropology,/wiki/Humanities
890,/wiki/Anthropology,/wiki/Geisteswissenschaft
891,/wiki/Anthropology,/wiki/Human_science
892,/wiki/Anthropology,/wiki/Digital_humanities
893,/wiki/Anthropology,/wiki/Performing_arts
894,/wiki/Anthropology,/wiki/Politics
895,/wiki/Anthropology,/wiki/Visual_arts
896,/wiki/Anthropology,/wiki/Anthropology
